country,continent,year,lifeexp,pop,gdppercap,iso_alpha
comoros,africa,0.36363636363636365,0.423728813559322,0.0006964074839043821,0.04700925771938577,com
comoros,africa,0.45454545454545453,0.4576271186440678,0.0008969266310255537,0.025805199844780753,com
comoros,africa,0.5454545454545454,0.4915254237288136,0.0010578345239047743,0.028438383502411443,com
comoros,africa,0.6363636363636364,0.5254237288135594,0.00122815045616585,0.02976883419258274,com
comoros,africa,0.7272727272727273,0.576271186440678,0.0014455395702814425,0.0278563113254615,com
comoros,africa,0.8181818181818182,0.6271186440677966,0.001715110867770175,0.025832917567492654,com
comoros,africa,0.9090909090909091,0.6610169491525424,0.002031766342095172,0.02311658074172626,com
comoros,africa,1.0,0.711864406779661,0.002385724124495167,0.020649703420366983,com
"congo, dem. rep.",africa,0.0,0.2711864406779661,0.051456492587848505,0.014939852541715173,cod
"congo, dem. rep.",africa,0.09090909090909091,0.288135593220339,0.056873086050842944,0.01840456788070292,cod
"congo, dem. rep.",africa,0.18181818181818182,0.3220338983050847,0.06386773426913235,0.018155108376295803,cod
"congo, dem. rep.",africa,0.2727272727272727,0.3559322033898305,0.07286397126961426,0.017184988081379235,cod
"congo, dem. rep.",africa,0.36363636363636365,0.3728813559322034,0.0841030269518265,0.01837685015799102,cod
"congo, dem. rep.",africa,0.45454545454545453,0.4067796610169492,0.09683228748517203,0.015355618382393703,cod
"congo, dem. rep.",africa,0.5454545454545454,0.4067796610169492,0.11209927776567047,0.01197405621154166,cod
"congo, dem. rep.",africa,0.6363636363636364,0.4067796610169492,0.12982007309764396,0.011946338488829757,cod
"congo, dem. rep.",africa,0.7272727272727273,0.3728813559322034,0.1525082106034072,0.00598702810577083,cod
"congo, dem. rep.",africa,0.8181818181818182,0.3220338983050847,0.1749630529214603,0.001967958312545041,cod
"congo, dem. rep.",africa,0.9090909090909091,0.3559322033898305,0.20274688068794458,0.0,cod
"congo, dem. rep.",africa,1.0,0.3898305084745763,0.23656343870458385,0.0009978380176284716,cod
"congo, rep.",africa,0.0,0.3220338983050847,0.0029132083738264767,0.05222018958922335,cog
"congo, rep.",africa,0.09090909090909091,0.3728813559322034,0.0032268328981831084,0.057486556904484724,cog
"congo, rep.",africa,0.18181818181818182,0.423728813559322,0.003620695134338318,0.061616497588558125,cog
"congo, rep.",africa,0.2727272727272727,0.4915254237288136,0.004103873272221539,0.06752037252619325,cog
"congo, rep.",africa,0.36363636363636365,0.5254237288135594,0.004692830464502538,0.08237707189977271,cog
"congo, rep.",africa,0.45454545454545453,0.5423728813559322,0.005412309085106873,0.0836520871445202,cog
"congo, rep.",africa,0.5454545454545454,0.559322033898305,0.006284453027273796,0.12855479793780142,cog
"congo, rep.",africa,0.6363636363636364,0.576271186440678,0.007344955666749272,0.10976218193913188,cog
"congo, rep.",africa,0.7272727272727273,0.559322033898305,0.008609297937833632,0.10463440323743001,cog
"congo, rep.",africa,0.8181818181818182,0.4915254237288136,0.010045513763593283,0.08988857475469815,cog
"congo, rep.",africa,0.9090909090909091,0.4915254237288136,0.01198007347205973,0.08988857475469815,cog
"congo, rep.",africa,1.0,0.5423728813559322,0.013709272576442236,0.09399079771605964,cog
costa rica,americas,0.0,0.576271186440678,0.0031750062192198005,0.06613448639059814,cri
costa rica,americas,0.09090909090909091,0.6271186440677966,0.003856632782661767,0.07619601973501858,cri
costa rica,americas,0.18181818181818182,0.6610169491525424,0.00471016222073035,0.0892233494096125,cri
costa rica,americas,0.2727272727272727,0.711864406779661,0.005602698189044777,0.1086534730306558,cri
costa rica,americas,0.36363636363636365,0.7457627118644068,0.0065045762268505745,0.135179333665946,cri
costa rica,americas,0.45454545454545453,0.7966101694915254,0.007507542126841928,0.15757525361716282,cri
costa rica,americas,0.5454545454545454,0.847457627118644,0.008665350354781855,0.13917068573645988,cri
costa rica,americas,0.6363636363636364,0.864406779661017,0.010041350330504937,0.14934308997172793,cri
costa rica,americas,0.7272727272727273,0.8813559322033898,0.011409877383633703,0.16406120073174787,cri
costa rica,americas,0.8181818181818182,0.9152542372881356,0.01267390080024739,0.1783912633738012,cri
costa rica,americas,0.9090909090909091,0.9322033898305084,0.013835069827608105,0.20738400133045068,cri
costa rica,americas,1.0,0.9322033898305084,0.01493071975873609,0.2606574643827263,cri
cote d'ivoire,africa,0.0,0.288135593220339,0.010690816572335771,0.03179222795055158,civ
cote d'ivoire,africa,0.09090909090909091,0.3220338983050847,0.01187453997225431,0.034896612894284605,civ
cote d'ivoire,africa,0.18181818181818182,0.3559322033898305,0.013825812052976798,0.041216253672598256,civ
cote d'ivoire,africa,0.2727272727272727,0.4067796610169492,0.0171699797313742,0.050196795831254505,civ
cote d'ivoire,africa,0.36363636363636365,0.4406779661016949,0.02203278894869756,0.059232773435334556,civ
cote d'ivoire,africa,0.45454545454545453,0.4915254237288136,0.027119353374568254,0.06308553689228893,civ
cote d'ivoire,africa,0.5454545454545454,0.5084745762711864,0.03286011554941508,0.0654415433228006,civ
cote d'ivoire,africa,0.6363636363636364,0.5254237288135594,0.03921941874743123,0.05307943899329231,civ
cote d'ivoire,africa,0.7272727272727273,0.4915254237288136,0.046591546679072234,0.0389988358556461,civ
cote d'ivoire,africa,0.8181818181818182,0.4067796610169492,0.053384140117789754,0.04282388158988858,civ
cote d'ivoire,africa,0.9090909090909091,0.3898305084745763,0.05934620195526033,0.0389988358556461,civ
cote d'ivoire,africa,1.0,0.423728813559322,0.06579909443791031,0.036116192693608294,civ
croatia,europe,0.0,0.6440677966101694,0.0140084057148558,0.07977160596485393,hrv
croatia,europe,0.09090909090909091,0.6949152542372882,0.014407937696598748,0.11355950995066245,hrv
croatia,europe,0.18181818181818182,0.7457627118644068,0.014720616652525104,0.14512999611951882,hrv
croatia,europe,0.2727272727272727,0.7627118644067796,0.015079086042435448,0.18623537890126948,hrv
croatia,europe,0.36363636363636365,0.7796610169491526,0.015265795492481889,0.24732523975830145,hrv
croatia,europe,0.45454545454545453,0.7966101694915254,0.015607970319442593,0.3066688840844836,hrv
croatia,europe,0.5454545454545454,0.7966101694915254,0.01595502691829914,0.3597760408004878,hrv
croatia,europe,0.6363636363636364,0.8135593220338984,0.016215028916673722,0.3764343921503409,hrv
croatia,europe,0.7272727272727273,0.8305084745762712,0.016250590352638716,0.22745163257386772,hrv
croatia,europe,0.8181818181818182,0.847457627118644,0.01606947368330778,0.26703254060646375,hrv
croatia,europe,0.9090909090909091,0.864406779661017,0.016202971086690745,0.315621708520428,hrv
croatia,europe,1.0,0.8813559322033898,0.01624802119190374,0.3985254171517268,hrv
cuba,americas,0.0,0.6101694915254238,0.021798599502471944,0.14815122789511614,cub
cuba,americas,0.09090909090909091,0.6610169491525424,0.02411837572644623,0.16217639558733854,cub
cuba,americas,0.18181818181818182,0.711864406779661,0.02636729295805247,0.13689783247408394,cub
cuba,americas,0.2727272727272727,0.7627118644067796,0.02961066230878366,0.15103387105715393,cub
cuba,americas,0.36363636363636365,0.7966101694915254,0.03214689673841893,0.14036254781307167,cub
cuba,americas,0.45454545454545453,0.8305084745762712,0.03473672803907883,0.17015909972836632,cub
cuba,americas,0.5454545454545454,0.847457627118644,0.03565750645050841,0.19610288818670657,cub
cuba,americas,0.6363636363636364,0.864406779661017,0.03730900768387598,0.2020899162924774,cub
cuba,americas,0.7272727272727273,0.864406779661017,0.03908074270764524,0.14831753423138755,cub
cuba,americas,0.8181818181818182,0.8983050847457628,0.040032713882292174,0.14385498087477133,cub
cuba,americas,0.9090909090909091,0.9152542372881356,0.0409269430777957,0.16905039081989023,cub
cuba,americas,1.0,0.9322033898305084,0.04162324794187044,0.24133821165253064,cub
czech republic,europe,0.0,0.7288135593220338,0.0332238002256676,0.1839070901934697,cze
czech republic,europe,0.09090909090909091,0.7796610169491526,0.03464792523649903,0.22215754753589445,cze
czech republic,europe,0.18181818181818182,0.7796610169491526,0.03503833504838556,0.2742668662342702,cze
czech republic,europe,0.2727272727272727,0.7966101694915254,0.035825674696334825,0.3092743500194024,cze
czech republic,europe,0.36363636363636365,0.7966101694915254,0.03592480911676326,0.3566439381340429,cze
czech republic,europe,0.45454545454545453,0.7966101694915254,0.037023416697981294,0.4035423249625811,cze
czech republic,europe,0.5454545454545454,0.7966101694915254,0.03754307252030845,0.4195354509673485,cze
czech republic,europe,0.6363636363636364,0.8135593220338984,0.03757200031728585,0.44539608625755306,cze
czech republic,europe,0.7272727272727273,0.8305084745762712,0.03758704511731021,0.38960031043849436,cze
czech republic,europe,0.8181818181818182,0.864406779661017,0.037532088533542805,0.4381340429070348,cze
czech republic,europe,0.9090909090909091,0.8813559322033898,0.03736931882375436,0.48104107766505905,cze
czech republic,europe,1.0,0.8983050847457628,0.037268344576380195,0.6261987915072897,cze
denmark,europe,0.0,0.7966101694915254,0.015664143681190037,0.2619601973501857,dnk
denmark,europe,0.09090909090909091,0.8135593220338984,0.01622793336025125,0.3009590332058318,dnk
denmark,europe,0.18181818181818182,0.8305084745762712,0.016810916612449496,0.3698098564221963,dnk
denmark,europe,0.2727272727272727,0.8305084745762712,0.017514232609885157,0.43505737568601366,dnk
denmark,europe,0.36363636363636365,0.847457627118644,0.018074229020243516,0.5162425855091746,dnk
denmark,europe,0.45454545454545453,0.864406779661017,0.018429084726152883,0.559371362048894,dnk
denmark,europe,0.5454545454545454,0.864406779661017,0.01853680256233212,0.594461999002162,dnk
denmark,europe,0.6363636363636364,0.864406779661017,0.018570571816272287,0.689478352458562,dnk
denmark,europe,0.7272727272727273,0.8813559322033898,0.018733183931322353,0.7252342147569155,dnk
denmark,europe,0.8181818181818182,0.8983050847457628,0.01914465279824906,0.8194190365319586,dnk
denmark,europe,0.9090909090909091,0.9152542372881356,0.019478277194404203,0.884888297577471,dnk
denmark,europe,1.0,0.9322033898305084,0.019820686580975518,0.9711458506569101,dnk
djibouti,africa,0.0,0.1864406779661017,1.150075090777593e-05,0.06729863074449803,dji
djibouti,africa,0.09090909090909091,0.23728813559322035,4.3393527963055134e-05,0.07270358667331892,dji
djibouti,africa,0.18181818181818182,0.2711864406779661,0.00010953567316147201,0.07702755141637563,dji
djibouti,africa,0.2727272727272727,0.3220338983050847,0.00024777557867147846,0.07702755141637563,dji
djibouti,africa,0.36363636363636365,0.3559322033898305,0.00043553688197175527,0.09570929652419757,dji
djibouti,africa,0.45454545454545453,0.3898305084745763,0.0006182221686986511,0.07871833250180166,dji
djibouti,africa,0.5454545454545454,0.423728813559322,0.0009015152034081335,0.07311935251399745,dji
djibouti,africa,0.6363636363636364,0.4576271186440678,0.0009199647827802636,0.07314707023670936,dji
djibouti,africa,0.7272727272727273,0.4745762711864407,0.001187989452836529,0.05920505571262265,dji
djibouti,africa,0.8181818181818182,0.5084745762711864,0.0013116903274825627,0.04584511336548589,dji
djibouti,africa,0.9090909090909091,0.5084745762711864,0.001419836967949947,0.046205443760740615,dji
djibouti,africa,1.0,0.5254237288135594,0.0015992677400796136,0.05102832751261156,dji
dominican republic,americas,0.0,0.3728813559322034,0.00891082798226813,0.0320416874549587,dom
dominican republic,americas,0.09090909090909091,0.4406779661016949,0.010493518954866585,0.036116192693608294,dom
dominican republic,americas,0.18181818181818182,0.5084745762711864,0.012436874648730948,0.03938688397361273,dom
dominican republic,americas,0.2727272727272727,0.559322033898305,0.01462015550429915,0.03913742446920561,dom
dominican republic,americas,0.36363636363636365,0.6101694915254238,0.016900452413812453,0.053994123842785076,dom
dominican republic,americas,0.45454545454545453,0.6440677966101694,0.019214789786815695,0.06763124341704085,dom
dominican republic,americas,0.5454545454545454,0.6779661016949152,0.021654022822481522,0.07262043350518321,dom
dominican republic,americas,0.6363636363636364,0.7288135593220338,0.024171683062951522,0.07367370696823548,dom
dominican republic,americas,0.7272727272727273,0.7627118644067796,0.026722093689053098,0.07769277676146127,dom
dominican republic,americas,0.8181818181818182,0.7796610169491526,0.029071999828009166,0.09349187870724542,dom
dominican republic,americas,0.9090909090909091,0.7966101694915254,0.031483437549817576,0.1197959975608404,dom
dominican republic,americas,1.0,0.8305084745762712,0.03393641797766156,0.1603193081656411,dom
ecuador,americas,0.0,0.423728813559322,0.012786218203790953,0.09094184821775043,ecu
ecuador,americas,0.09090909090909091,0.4745762711864407,0.014654016383087212,0.09809302067742115,ecu
ecuador,americas,0.18181818181818182,0.5254237288135594,0.016938487720670612,0.10657464382726316,ecu
ecuador,americas,0.2727272727272727,0.559322033898305,0.01968986095815717,0.12023948112423083,ecu
ecuador,americas,0.36363636363636365,0.5932203389830508,0.022864577642857625,0.13966960474527412,ecu
ecuador,americas,0.45454545454545453,0.6440677966101694,0.026457059654032125,0.178446698819225,ecu
ecuador,americas,0.5454545454545454,0.6949152542372882,0.030440849400602522,0.19324796274738068,ecu
ecuador,americas,0.6363636363636364,0.7457627118644068,0.03476300604545511,0.1729585897222684,ecu
ecuador,americas,0.7272727272727273,0.7796610169491526,0.039172858664724926,0.19019901324907146,ecu
ecuador,americas,0.8181818181818182,0.8305084745762712,0.04343680421121288,0.1992349908531515,ecu
ecuador,americas,0.9090909090909091,0.864406779661017,0.0471363040447287,0.1533344420422418,ecu
ecuador,americas,1.0,0.864406779661017,0.050194543557791155,0.183823937025334,ecu
egypt,africa,0.0,0.3050847457627119,0.08122835232403074,0.032623759631908646,egy
egypt,africa,0.09090909090909091,0.3559322033898305,0.09144060865081718,0.033732468540384725,egy
egypt,africa,0.18181818181818182,0.3898305084745763,0.10303506612303226,0.04024613337768169,egy
egypt,africa,0.2727272727272727,0.4406779661016949,0.11589142131538985,0.04359997782582183,egy
egypt,africa,0.36363636363636365,0.4745762711864407,0.12734903157978292,0.04942069959532125,egy
egypt,africa,0.45454545454545453,0.5084745762711864,0.1419226819762845,0.07051388657907866,egy
egypt,africa,0.5454545454545454,0.559322033898305,0.16720361942777945,0.09041521148622429,egy
egypt,africa,0.6363636363636364,0.6101694915254238,0.19328830103999076,0.10100338156217085,egy
egypt,africa,0.7272727272727273,0.6779661016949152,0.2174887543051813,0.09848106879538777,egy
egypt,africa,0.8181818181818182,0.7457627118644068,0.24216183419077147,0.10898608570319862,egy
egypt,africa,0.9090909090909091,0.7796610169491526,0.2684701427367431,0.12509008259881368,egy
egypt,africa,1.0,0.8135593220338984,0.29394912179947214,0.14801263928155664,egy
el salvador,americas,0.0,0.3728813559322034,0.0072671478459168685,0.07780364765230889,slv
el salvador,americas,0.09090909090909091,0.423728813559322,0.008414071041926874,0.08814235822384833,slv
el salvador,americas,0.18181818181818182,0.4915254237288136,0.009850316187637851,0.09798214978657353,slv
el salvador,americas,0.2727272727272727,0.5423728813559322,0.011628717835339952,0.1141138644049005,slv
el salvador,americas,0.36363636363636365,0.5932203389830508,0.013673696480501579,0.11860413548422861,slv
el salvador,americas,0.45454545454545453,0.559322033898305,0.01547571168400317,0.13573368812018405,slv
el salvador,americas,0.5454545454545454,0.559322033898305,0.01618044236909033,0.10690725649980598,slv
el salvador,americas,0.6363636363636364,0.6779661016949152,0.017526671599235377,0.10807140085370585,slv
el salvador,americas,0.7272727272727273,0.7288135593220338,0.019111616543092052,0.11649758855812406,slv
el salvador,americas,0.8181818181818182,0.7796610169491526,0.02097632879751121,0.1361771716835745,slv
el salvador,americas,0.9090909090909091,0.7966101694915254,0.02306626225804402,0.14163756305781916,slv
el salvador,americas,1.0,0.8135593220338984,0.025213974347659394,0.15208714452020622,slv
equatorial guinea,africa,0.0,0.1864406779661017,0.0005752317900663338,0.0037141748433948667,gnq
equatorial guinea,africa,0.09090909090909091,0.2033898305084746,0.0006337177629746474,0.005127778701701868,gnq
equatorial guinea,africa,0.18181818181818182,0.23728813559322035,0.0006934498338143326,0.00945174344475858,gnq
equatorial guinea,africa,0.2727272727272727,0.2542372881355932,0.0007324600290540927,0.018681745107821942,gnq
equatorial guinea,africa,0.36363636363636365,0.288135593220339,0.0007974733561264436,0.011946338488829757,gnq
equatorial guinea,africa,0.45454545454545453,0.3220338983050847,0.00048621275284550217,0.019873607184433727,gnq
equatorial guinea,africa,0.5454545454545454,0.3389830508474576,0.0008263535081829363,0.019014357780364765,gnq
equatorial guinea,africa,0.6363636363636364,0.3728813559322034,0.0010307172339217808,0.020095348966128943,gnq
equatorial guinea,africa,0.7272727272727273,0.4067796610169492,0.0012014839604344994,0.024696490936304674,gnq
equatorial guinea,africa,0.8181818181818182,0.423728813559322,0.0013925510882468266,0.07131770053772382,gnq
equatorial guinea,africa,0.9090909090909091,0.4406779661016949,0.001596529989624512,0.20682964687621266,gnq
equatorial guinea,africa,1.0,0.4745762711864407,0.0018002083615011022,0.3302012306668884,gnq
eritrea,africa,0.0,0.2033898305084746,0.00505310669641337,0.0024114418759354733,eri
eritrea,africa,0.09090909090909091,0.2542372881355932,0.005433719979562968,0.002854925439325905,eri
eritrea,africa,0.18181818181818182,0.288135593220339,0.005888204880079402,0.0038527634569543766,eri
eritrea,africa,0.2727272727272727,0.3220338983050847,0.0064515181099315585,0.006291923055601752,eri
eritrea,africa,0.36363636363636365,0.3559322033898305,0.008063631653686046,0.007566938300349243,eri
eritrea,africa,0.45454545454545453,0.3559322033898305,0.008988877692698976,0.007317478795942125,eri
eritrea,africa,0.5454545454545454,0.3389830508474576,0.009445737509272847,0.007844115527468264,eri
eritrea,africa,0.6363636363636364,0.3898305084745763,0.010467032043837109,0.007760962359332557,eri
eritrea,africa,0.7272727272727273,0.4406779661016949,0.013224870330591137,0.00945174344475858,eri
eritrea,africa,0.8181818181818182,0.5084745762711864,0.01465377449348877,0.018626309662398137,eri
eritrea,africa,0.9090909090909091,0.5423728813559322,0.01596051341419109,0.014524086701036642,eri
eritrea,africa,1.0,0.5932203389830508,0.017762664222467563,0.011087089084760795,eri
ethiopia,africa,0.0,0.1864406779661017,0.07623528189295206,0.003353844448140141,eth
ethiopia,africa,0.09090909090909091,0.22033898305084745,0.0833991465453278,0.0037973280115305725,eth
ethiopia,africa,0.18181818181818182,0.288135593220339,0.09193769544061087,0.004933754642718554,eth
ethiopia,africa,0.2727272727272727,0.3220338983050847,0.10188787904746031,0.0076223737457730475,eth
ethiopia,africa,0.36363636363636365,0.3389830508474576,0.11255328621697785,0.009008259881368146,eth
ethiopia,africa,0.45454545454545453,0.3559322033898305,0.12665408276345702,0.008731082654249126,eth
ethiopia,africa,0.5454545454545454,0.3559322033898305,0.13945941391051886,0.009313154831199068,eth
ethiopia,africa,0.6363636363636364,0.3898305084745763,0.15737307588231733,0.00920228394035146,eth
ethiopia,africa,0.7272727272727273,0.423728813559322,0.19068431186783413,0.004989190088142358,eth
ethiopia,africa,0.8181818181818182,0.4406779661016949,0.21917136400690618,0.007594656023061145,eth
ethiopia,africa,0.9090909090909091,0.4576271186440678,0.2488046576531199,0.008010421863739675,eth
ethiopia,africa,1.0,0.4915254237288136,0.2801956603913871,0.012445257497643993,eth
finland,europe,0.0,0.7288135593220338,0.014771717662693085,0.17137867952769,fin
finland,europe,0.09090909090909091,0.7457627118644068,0.01562749374203205,0.20245024668773215,fin
finland,europe,0.18181818181818182,0.7627118644067796,0.016241171318275113,0.25306280835966516,fin
finland,europe,0.2727272727272727,0.7796610169491526,0.016660083787844806,0.2960252785631133,fin
finland,europe,0.36363636363636365,0.7966101694915254,0.016784374726511283,0.3912910915239204,fin
finland,europe,0.45454545454545453,0.8305084745762712,0.017148107047684713,0.42585509174566216,fin
finland,europe,0.5454545454545454,0.864406779661017,0.017470740127086375,0.5070125838461113,fin
finland,europe,0.6363636363636364,0.864406779661017,0.017854816829486402,0.5793004046787515,fin
finland,europe,0.7272727272727273,0.8813559322033898,0.018255437314422345,0.565607849659072,fin
finland,europe,0.8181818181818182,0.9152542372881356,0.01859762680135871,0.6508675647208826,fin
finland,europe,0.9090909090909091,0.9322033898305084,0.01881251638962373,0.7750706801929154,fin
finland,europe,1.0,0.9491525423728814,0.018978984078273215,0.9137424469205611,fin
france,europe,0.0,0.7457627118644068,0.15539448127195254,0.18814790176839072,fra
france,europe,0.09090909090909091,0.7627118644067796,0.16217910334890323,0.23341094295692666,fra
france,europe,0.18181818181818182,0.7966101694915254,0.17248923333821106,0.28601918066411663,fra
france,europe,0.2727272727272727,0.8135593220338984,0.1814501434623386,0.3536227063584456,fra
france,europe,0.36363636363636365,0.8305084745762712,0.18937752530221091,0.43976938854703695,fra
france,europe,0.45454545454545453,0.847457627118644,0.19462953121843465,0.5003326126725428,fra
france,europe,0.5454545454545454,0.864406779661017,0.19927874459034528,0.5557957758190587,fra
france,europe,0.6363636363636364,0.8983050847457628,0.20366403808538533,0.6049392981872609,fra
france,europe,0.7272727272727273,0.9152542372881356,0.2100560770090574,0.6780309329785464,fra
france,europe,0.8181818181818182,0.9322033898305084,0.21463456699337485,0.7109041521148622,fra
france,europe,0.9090909090909091,0.9491525423728814,0.21940494872913568,0.7950828759909085,fra
france,europe,1.0,0.9661016949152542,0.22365224054327026,0.8378790398580852,fra
gabon,africa,0.0,0.23728813559322035,0.001321930320483304,0.11231221242862686,gab
gabon,africa,0.09090909090909091,0.2542372881355932,0.0013739805640754753,0.13124341704085593,gab
gabon,africa,0.18181818181818182,0.288135593220339,0.0014500548427857063,0.17711624812905372,gab
gabon,africa,0.2727272727272727,0.3559322033898305,0.0015722567349201783,0.22498475525250847,gab
gabon,africa,0.36363636363636365,0.423728813559322,0.001751742481958582,0.3093297854648262,gab
gabon,africa,0.45454545454545453,0.4915254237288136,0.002368890807439904,0.5960419091967404,gab
gabon,africa,0.5454545454545454,0.559322033898305,0.0025430036733977467,0.4122179721714064,gab
gabon,africa,0.6363636363636364,0.6271186440677966,0.00300670969860633,0.32216309108043684,gab
gabon,africa,0.7272727272727273,0.6440677966101694,0.0033927874876843833,0.36811907533677035,gab
gabon,africa,0.8181818181818182,0.6271186440677966,0.003907535883158293,0.4013803425910527,gab
gabon,africa,0.9090909090909091,0.559322033898305,0.004542001304891764,0.34037363490215644,gab
gabon,africa,1.0,0.559322033898305,0.005112138753415137,0.3593602749598093,gab
gambia,africa,0.0,0.11864406779661017,0.0008220911202588626,0.006763124341704086,gmb
gambia,africa,0.09090909090909091,0.15254237288135594,0.0009644028340093213,0.007733244636620655,gmb
gambia,africa,0.18181818181818182,0.1694915254237288,0.0011508410745059948,0.009922944730860913,gmb
gambia,africa,0.2727272727272727,0.2033898305084746,0.0013911657205466549,0.01366483729696768,gmb
gambia,africa,0.36363636363636365,0.2542372881355932,0.0016752320689723708,0.014274627196629525,gmb
gambia,africa,0.45454545454545453,0.3050847457627119,0.0020093805592574744,0.01782249570375298,gmb
gambia,africa,0.5454545454545454,0.3728813559322034,0.002402447491732956,0.01646432729086978,gmb
gambia,africa,0.6363636363636364,0.4406779661016949,0.0028894628782460178,0.010255557403403736,gmb
gambia,africa,0.7272727272727273,0.4915254237288136,0.003538086171476218,0.011752314429846443,gmb
gambia,africa,0.8181818181818182,0.5423728813559322,0.00430913858646367,0.01141970175730362,gmb
gambia,africa,0.9090909090909091,0.5932203389830508,0.005122763570777037,0.011613725816286934,gmb
gambia,africa,1.0,0.6101694915254238,0.005967885512802779,0.014163756305781917,gmb
germany,europe,0.0,0.7457627118644068,0.25319955343221934,0.19133543988025944,deu
germany,europe,0.09090909090909091,0.7796610169491526,0.2600645158407982,0.2756804700925772,deu
germany,europe,0.18181818181818182,0.7966101694915254,0.2700334752114783,0.3509340872553911,deu
germany,europe,0.2727272727272727,0.7966101694915254,0.2796699756540685,0.40201785021342645,deu
germany,europe,0.36363636363636365,0.8135593220338984,0.28827770863950003,0.49268252120405787,deu
germany,europe,0.45454545454545453,0.8305084745762712,0.2862388175492326,0.5618659570929653,deu
germany,europe,0.5454545454545454,0.847457627118644,0.286878333332582,0.6039691778923444,deu
germany,europe,0.6363636363636364,0.864406779661017,0.2846171493663396,0.6762569987249848,deu
germany,europe,0.7272727272727273,0.8983050847457628,0.29517037473708846,0.7279782693053939,deu
germany,europe,0.8181818181818182,0.9152542372881356,0.3003501436232318,0.7635401075447641,deu
germany,europe,0.9090909090909091,0.9322033898305084,0.30159476822704917,0.8258218304784078,deu
germany,europe,1.0,0.9491525423728814,0.30177920904586175,0.8849991684683186,deu
ghana,africa,0.0,0.3389830508474576,0.020234394759184777,0.018570874216974332,gha
ghana,africa,0.09090909090909091,0.3559322033898305,0.023204091684235456,0.022229613614945395,gha
ghana,africa,0.18181818181818182,0.3898305084745763,0.026736999219308652,0.026304118853594988,gha
ghana,africa,0.2727272727272727,0.423728813559322,0.03089663903895298,0.02450246687732136,gha
ghana,africa,0.36363636363636365,0.4406779661016949,0.034062852937768784,0.025971506181052165,gha
ghana,africa,0.45454545454545453,0.4745762711864407,0.03840210677923857,0.020843727479350295,gha
ghana,africa,0.5454545454545454,0.5084745762711864,0.04156222945816631,0.017600753922057764,gha
ghana,africa,0.6363636363636364,0.5423728813559322,0.05170606401353872,0.016796939963412607,gha
ghana,africa,0.7272727272727273,0.576271186440678,0.05944153577699808,0.01895892233494096,gha
ghana,africa,0.8181818181818182,0.5932203389830508,0.06728297350954492,0.02117634015189312,gha
ghana,africa,0.9090909090909091,0.5932203389830508,0.0750984374302105,0.02411441875935473,gha
ghana,africa,1.0,0.6271186440677966,0.08361070465412336,0.030101446865125562,gha
greece,europe,0.0,0.711864406779661,0.028122374249468344,0.09116358999944564,grc
greece,europe,0.09090909090909091,0.7457627118644068,0.02945264976109792,0.1295803536781418,grc
greece,europe,0.18181818181818182,0.7796610169491526,0.030742782594367756,0.1600975663839459,grc
greece,europe,0.2727272727272727,0.8135593220338984,0.03172576328253626,0.22928100227285325,grc
greece,europe,0.36363636363636365,0.8305084745762712,0.03235682758991587,0.34600033261267255,grc
greece,europe,0.45454545454545453,0.847457627118644,0.03389557895045782,0.38677310272188037,grc
greece,europe,0.5454545454545454,0.8813559322033898,0.03564744970720345,0.4165142191917512,grc
greece,europe,0.6363636363636364,0.8983050847457628,0.03633650521331274,0.4401297189422917,grc
greece,europe,0.7272727272727273,0.9152542372881356,0.037622694513129176,0.4795166029159044,grc
greece,europe,0.8181818181818182,0.9152542372881356,0.038271189531572325,0.5129441765064582,grc
greece,europe,0.9090909090909091,0.9322033898305084,0.03864315342908064,0.617356837962193,grc
greece,europe,1.0,0.9491525423728814,0.03901854776089414,0.7566106768667886,grc
guatemala,americas,0.0,0.3220338983050847,0.011311527271903248,0.06061865957092965,gtm
guatemala,americas,0.09090909090909091,0.3559322033898305,0.013123848438296065,0.06585730916347912,gtm
guatemala,americas,0.18181818181818182,0.3898305084745763,0.015205499012579171,0.06954376628416209,gtm
guatemala,americas,0.2727272727272727,0.4576271186440678,0.016971714555511243,0.08318088585841787,gtm
guatemala,americas,0.36363636363636365,0.5084745762711864,0.018653243084030956,0.10505016907810855,gtm
guatemala,americas,0.45454545454545453,0.559322033898305,0.02068309629930208,0.12855479793780142,gtm
guatemala,americas,0.5454545454545454,0.5932203389830508,0.023220005087817852,0.12691945229779922,gtm
guatemala,americas,0.6363636363636364,0.6271186440677966,0.02663129346478919,0.11100947946116747,gtm
guatemala,americas,0.7272727272727273,0.6779661016949152,0.030884676498811815,0.11635899994456456,gtm
guatemala,americas,0.8181818181818182,0.7288135593220338,0.035711202276368766,0.12314984200898055,gtm
guatemala,americas,0.9090909090909091,0.7627118644067796,0.04074974428696076,0.1279727257608515,gtm
guatemala,americas,1.0,0.7966101694915254,0.045859764673892564,0.13706413881035534,gtm
guinea,africa,0.0,0.1694915254237288,0.00954451642529145,0.007456067409501635,gin
guinea,africa,0.09090909090909091,0.1864406779661017,0.010323243337538583,0.009285437108487166,gin
guinea,africa,0.18181818181818182,0.2033898305084746,0.011288151940708285,0.012334386606796385,gin
guinea,africa,0.2727272727272727,0.23728813559322035,0.0124294860209967,0.01294417650645823,gin
guinea,africa,0.36363636363636365,0.2542372881355932,0.013748770215872796,0.013858861355950994,gin
